candidate_id	group	A_local	B_global	warhead_rmsd_A	warhead_pass_0p2A	ligand_heavy_rmsd_A	before_clashes	after_clashes	delta_clashes	before_strain	after_strain	delta_strain	before_shape_tanimoto_similarity_B	after_shape_tanimoto_similarity_B	delta_shape_tanimoto_similarity_B	before_shape_tanimoto_distance_B	after_shape_tanimoto_distance_B	before_shape_protrude_distance_B	after_shape_protrude_distance_B	delta_shape_protrude_distance_B	before_interaction_count	after_interaction_count	retained_interaction_count	lost_interaction_count	gained_interaction_count	interaction_jaccard	before_strain_error	after_strain_error	before_interaction_error	after_interaction_error	prepared_complex	minimized_complex	reference_B
x0434_x1093_seed5505_lambda100_sample4	recoverable	x0434	x1093	0.1377477810666155	True	0.6967965583070156	3	1	-2	312.8901963798491	10.477610346171089	-302.412586033678	0.4180129990714949	0.45974655236675366	0.04173355329525874	0.5819870009285051	0.5402534476332463	0.27574002574002576	0.2537810042347247	-0.021959021505301046	14	12	9	5	3	0.5294117647058824					/work/artifacts/validation/restrained_minimization/exp06_openmm_gaff/array/x0434_x1093_seed5505_lambda100_sample4/minimization/complex_prepared.pdb	/work/artifacts/validation/restrained_minimization/exp06_openmm_gaff/array/x0434_x1093_seed5505_lambda100_sample4/minimization/complex_minimized.pdb	/work/data/mpro/prepared/silvr_xchem_hits/x1093__5RF7_Mpro-x1093_AAR-POS-d2a4d1df-20/5RF7_Mpro-x1093_AAR-POS-d2a4d1df-20_ligand.sdf
