pair_id	A_local	B_global	seed	lambda_global	experiment_id	sample	sdf_path	sanitize_status	audit_ok	n_atoms_full	n_heavy_full	n_total_fragments	n_heavy_fragments	heavy_connected	parent_fragment_id	parent_heavy_atoms	parent_heavy_fraction	fixed_atoms_expected	fixed_atoms_matched	fixed_atoms_within_0p2A	fixed_match_max_distance	anchor_all_same_fragment	anchor_fragment_id	anchor_heavy_atoms	anchor_heavy_fraction	anchor_component_is_parent	minimum_heavy_interfragment_distance	minimum_covalent_radius_ratio	closest_atom_1	closest_atom_2	closest_atom_1_symbol	closest_atom_2_symbol	closest_pair_both_valence_headroom	interfragment_class	full_shape_ok	full_tanimoto_A	full_tanimoto_B	full_protrude_A	full_protrude_B	full_strict_dual	parent_shape_ok	parent_tanimoto_A	parent_tanimoto_B	parent_protrude_A	parent_protrude_B	parent_strict_dual	anchor_shape_ok	anchor_tanimoto_A	anchor_tanimoto_B	anchor_protrude_A	anchor_protrude_B	anchor_strict_dual
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	2	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	23	23	7	7	FALSE	1	7	0.30434782608695654	7	7	7	0.0705124102552186	TRUE	5	7	0.30434782608695654	FALSE	1.8601843994615153	1.0277261875477985	6	5	C	S	FALSE	bond_distance_valence_limited	TRUE	0.7161694192860948	0.7599446558284331	0.3723122238586156	0.5415106804668576	FALSE	TRUE	0.9864364981504316	0.8767097966728281	0.9570592062459337	0.5666016894087069	TRUE	TRUE	0.42848751835535975	0.8081640124473732	0.009164969450101833	0.4672089476359939	FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	3	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	12	12	5	5	FALSE	4	6	0.5	7	7	7	0.08139410298049858	FALSE		0	0.0	FALSE	0.21146158043483734	0.139119460812393	0	3	C	C	FALSE	bond_distance_valence_limited	TRUE	0.49199350197261543	0.6995090570509565	0.30108556832694766	0.4357914812460267	FALSE	TRUE	0.50777354062775	0.8594753256283251	0.010029498525073746	0.5443188578227246	FALSE	FALSE					FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	4	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	7	7	1	1	TRUE	0	7	1.0	7	7	7	0.08117881497040959	TRUE	0	7	1.0	TRUE								single_heavy_component	TRUE	0.43242450894165935	0.811736832513213	0.010730710270822688	0.47536820721178263	FALSE	TRUE	0.43242450894165935	0.811736832513213	0.010730710270822688	0.47536820721178263	FALSE	TRUE	0.43242450894165935	0.811736832513213	0.010730710270822688	0.47536820721178263	FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	5	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	24	24	9	9	FALSE	0	12	0.5	7	7	7	0.07302739212104131	TRUE	0	12	0.5	TRUE	0.3840963420809944	0.27049038174717915	12	23	C	O	FALSE	bond_distance_valence_limited	TRUE	0.669232811255641	0.6412605349945035	0.2640283520378027	0.35036496350364965	FALSE	TRUE	0.4696762425900593	0.7102880658436214	0.302757793764988	0.4677955851224675	FALSE	TRUE	0.4696762425900593	0.7102880658436214	0.302757793764988	0.4677955851224675	FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	6	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	28	28	9	9	FALSE	4	13	0.4642857142857143	7	7	7	0.10707940978544751	TRUE	4	13	0.4642857142857143	TRUE	2.2535740502588326	1.482614506749232	6	7	C	C	FALSE	close_nonbonded	TRUE	0.7813963388676033	0.8189969179041748	0.38941736028537455	0.5723742277140336	FALSE	TRUE	0.5909737751575523	0.8313148788927336	0.4029673590504451	0.6727272727272727	FALSE	TRUE	0.5909737751575523	0.8313148788927336	0.4029673590504451	0.6727272727272727	FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	7	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	18	18	4	4	FALSE	1	14	0.7777777777777778	7	7	7	0.09667471230885581	TRUE	1	14	0.7777777777777778	TRUE	0.19896733400234234	0.1308995618436463	0	8	C	C	FALSE	bond_distance_valence_limited	TRUE	0.534658985318714	0.647910447761194	0.25895235276709083	0.4778663125276671	FALSE	TRUE	0.44933920704845814	0.668669806724054	0.25969795676636065	0.44383860414394766	FALSE	TRUE	0.44933920704845814	0.668669806724054	0.25969795676636065	0.44383860414394766	FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	8	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	11	11	3	3	FALSE	2	8	0.7272727272727273	7	7	7	0.07366138744281274	TRUE	2	8	0.7272727272727273	TRUE	2.482407500794341	1.3714958567924536	1	2	S	C	FALSE	close_nonbonded	TRUE	0.5168941597672857	0.6911144832237397	0.333641975308642	0.43351886209029067	FALSE	TRUE	0.3882284720208756	0.7717849935791598	0.02809765085214187	0.42804597701149427	FALSE	TRUE	0.3882284720208756	0.7717849935791598	0.02809765085214187	0.42804597701149427	FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	9	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	28	28	6	6	FALSE	0	23	0.8214285714285714	7	7	7	0.0914494395827555	TRUE	0	23	0.8214285714285714	TRUE	3.446007254780523	1.9359591318991702	26	15	C	Cl	FALSE	geometrically_separated	TRUE	0.6869070208728653	0.7269784923783671	0.22054915854738708	0.419404973357016	FALSE	TRUE	0.6261930840244093	0.6584345479082321	0.29319526627218934	0.441280353200883	FALSE	TRUE	0.6261930840244093	0.6584345479082321	0.29319526627218934	0.441280353200883	FALSE
x0874_x1093	x0874	x1093	1101	50.0	exp04_x0874_x1093_seed_1101_lambda_50.0	10	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_50.0/exp04_x0874_x1093_seed_1101_lambda_50.0_n10.sdf	OK	TRUE	27	27	12	12	FALSE	2	10	0.37037037037037035	7	7	7	0.05218237250259892	TRUE	2	10	0.37037037037037035	TRUE	0.1906331555632424	0.1391482887322937	0	13	N	O	FALSE	bond_distance_valence_limited	TRUE	0.6537607891491986	0.6680649078264709	0.16651825467497774	0.3356164383561644	FALSE	TRUE	0.3446948873007147	0.7606466191552234	0.09077040427154844	0.4728177641653905	FALSE	TRUE	0.3446948873007147	0.7606466191552234	0.09077040427154844	0.4728177641653905	FALSE
x0874_x1093	x0874	x1093	1101	100.0	exp04_x0874_x1093_seed_1101_lambda_100.0	1	artifacts/releases/exp06_canonical_2026-06-12/generated/x0874_x1093/seed_1101/lambda_100.0/exp04_x0874_x1093_seed_1101_lambda_100.0_n10.sdf	OK	TRUE	15	15	4	4	FALSE	0	6	0.4	7	7	7	0.07655063683601857	FALSE		0	0.0	FALSE	1.5398162228006296	1.0130369886846247	10	9	C	C	FALSE	bond_distance_valence_limited	TRUE	0.5237898220935043	0.6272336201191264	0.3187333530630364	0.403494837172359	FALSE	TRUE	0.5078194157568604	0.8544679273266592	0.008323424494649227	0.5293764988009593	FALSE	FALSE					FALSE
