pair_id	A_local	B_global	seed	lambda_global	requested	n_records	n_auditable	n_heavy_connected	heavy_connected_rate	n_anchor_same_fragment	anchor_same_fragment_rate	n_anchor_component_is_parent	anchor_component_is_parent_rate	n_fragmented	n_potential_missing_bond	n_bond_distance_valence_limited	n_close_nonbonded	n_geometrically_separated	n_heavy_fragments_mean	n_heavy_fragments_median	n_heavy_fragments_sd	n_heavy_fragments_minimum	n_heavy_fragments_maximum	parent_heavy_fraction_mean	parent_heavy_fraction_median	parent_heavy_fraction_sd	parent_heavy_fraction_minimum	parent_heavy_fraction_maximum	anchor_heavy_fraction_mean	anchor_heavy_fraction_median	anchor_heavy_fraction_sd	anchor_heavy_fraction_minimum	anchor_heavy_fraction_maximum	minimum_heavy_interfragment_distance_mean	minimum_heavy_interfragment_distance_median	minimum_heavy_interfragment_distance_sd	minimum_heavy_interfragment_distance_minimum	minimum_heavy_interfragment_distance_maximum	minimum_covalent_radius_ratio_mean	minimum_covalent_radius_ratio_median	minimum_covalent_radius_ratio_sd	minimum_covalent_radius_ratio_minimum	minimum_covalent_radius_ratio_maximum	full_tanimoto_A_mean	full_tanimoto_A_sd	full_tanimoto_B_mean	full_tanimoto_B_sd	full_protrude_A_mean	full_protrude_A_sd	full_protrude_B_mean	full_protrude_B_sd	full_strict_dual	parent_tanimoto_A_mean	parent_tanimoto_A_sd	parent_tanimoto_B_mean	parent_tanimoto_B_sd	parent_protrude_A_mean	parent_protrude_A_sd	parent_protrude_B_mean	parent_protrude_B_sd	parent_strict_dual	anchor_tanimoto_A_mean	anchor_tanimoto_A_sd	anchor_tanimoto_B_mean	anchor_tanimoto_B_sd	anchor_protrude_A_mean	anchor_protrude_A_sd	anchor_protrude_B_mean	anchor_protrude_B_sd	anchor_strict_dual	connected_tanimoto_A_mean	connected_tanimoto_A_sd	connected_tanimoto_B_mean	connected_tanimoto_B_sd	connected_protrude_A_mean	connected_protrude_A_sd	connected_protrude_B_mean	connected_protrude_B_sd	connected_strict_dual
x0874_x1093	x0874	x1093	3303	0.0	10	9	9	9	1.0	9	1.0	9	1.0	0	0	0	0	0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0											0.6092784585187663	0.05511798989868571	0.8235484574461687	0.049665953822919946	0.3146493970368808	0.09439622850218106	0.6461273650500733	0.08320720597023579	0	0.6092784585187663	0.05511798989868571	0.8235484574461687	0.049665953822919946	0.3146493970368808	0.09439622850218106	0.6461273650500733	0.08320720597023579	0	0.6092784585187663	0.05511798989868571	0.8235484574461687	0.049665953822919946	0.3146493970368808	0.09439622850218106	0.6461273650500733	0.08320720597023579	0	0.6092784585187663	0.05511798989868571	0.8235484574461687	0.049665953822919946	0.3146493970368808	0.09439622850218106	0.6461273650500733	0.08320720597023579	0
x0874_x1093	x0874	x1093	3303	20.0	10	9	9	0	0.0	9	1.0	9	1.0	9	1	0	7	1	6.666666666666667	6.0	3.7080992435478315	2.0	13.0	0.6313749687161665	0.6551724137931034	0.18269378755293103	0.2692307692307692	0.9090909090909091	0.6313749687161665	0.6551724137931034	0.18269378755293103	0.2692307692307692	0.9090909090909091	2.2722984572233003	2.085316762508757	0.46458617226859833	1.9909444994775716	3.435606205606226	1.415078849716124	1.3382395630515274	0.2176944492850913	1.22858287185516	1.8981249754730531	0.6436789244315148	0.11127628997101241	0.7615307717857019	0.0903939523392552	0.3202817396400189	0.09985656610777963	0.5215473688387701	0.16578305085137338	0	0.45866570547867325	0.08930817503185619	0.7532492329991031	0.08429884222984607	0.1710073824197885	0.11938892881232495	0.4922472537166742	0.0868322417746628	0	0.45866570547867325	0.08930817503185619	0.7532492329991031	0.08429884222984607	0.1710073824197885	0.11938892881232495	0.4922472537166742	0.0868322417746628	0									0
x0874_x1093	x0874	x1093	3303	50.0	10	10	10	0	0.0	10	1.0	9	0.9	10	0	3	3	4	6.2	6.0	3.2591750830880843	3.0	13.0	0.5609631898651862	0.5217785843920145	0.14839573733010944	0.34615384615384615	0.8181818181818182	0.5567965231985196	0.5217785843920145	0.1533981254362737	0.34615384615384615	0.8181818181818182	2.436170825237348	2.225983452582506	1.4813825412852895	0.07314369419163924	4.282921082625735	1.6333590313080193	1.5438771275360033	0.9974910111427135	0.04812085144186792	2.9135517568882547	0.6274829821817065	0.08577616948993601	0.7093797417959871	0.05973114164121387	0.31206506188964667	0.09647507647639637	0.45530067208282954	0.09637884752804775	0	0.4836749559451865	0.1812716018087001	0.7714262644182055	0.03985080633335144	0.22348767193028615	0.25359537990028597	0.4824111335445769	0.10048717607002723	1	0.4245501486846361	0.07440446819300552	0.7814161024178227	0.02969388652376311	0.1390018752633072	0.09992534973656075	0.5063853046267108	0.061103199453814545	0									0
x0874_x1093	x0874	x1093	3303	100.0	10	10	10	0	0.0	7	0.7	4	0.5714285714285714	10	1	8	1	0	7.0	6.5	2.260776661041756	3.0	10.0	0.48229361080540756	0.48684210526315785	0.10975634395634916	0.3333333333333333	0.6896551724137931	0.3120621181601218	0.3390804597701149	0.24435758770283109	0.0	0.6896551724137931	0.8380860430039538	0.28421004851474363	0.8898702680241124	0.05363767332761685	2.211910260385805	0.5033981730332544	0.18698029507548924	0.5141167104116073	0.035287942978695294	1.3470252496160364	0.6079234933912256	0.08608101521327866	0.6786655796849226	0.04268357909683139	0.27642045293711753	0.06217015737932418	0.3992646817219095	0.09127753867715528	0	0.6071186282689192	0.24913305997289859	0.7484654092638413	0.10921540796836789	0.306852895258435	0.4108792428424498	0.4118660051578918	0.12485378272035114	3	0.40792619119350076	0.05063468524914403	0.7438090757220583	0.09928584223202737	0.07959672888169816	0.0607375711115759	0.44407645263490086	0.06405114279226945	0									0
x0874_x1093	x0874	x1093	3303	200.0	10	10	10	0	0.0	9	0.9	7	0.7777777777777778	10	0	6	3	1	7.4	7.0	2.3664319132398464	4.0	12.0	0.4786511023761478	0.4655172413793104	0.13759141821083332	0.2916666666666667	0.7272727272727273	0.42175455065200984	0.4105263157894737	0.20428940326278733	0.0	0.7272727272727273	1.1432175168266299	0.8206442852451831	1.1154211507671052	0.033120990323357455	2.5318345127594704	0.7176193779367344	0.5398975560823573	0.704435196860491	0.02332464107278694	1.7829820512390637	0.6559626561205705	0.07498902395350687	0.7241390333729731	0.03856459429155764	0.3483184508446828	0.06460264618069066	0.47753460710165996	0.09105864425930206	0	0.5482925716151817	0.23948117742675992	0.7854556255079725	0.049720333906956335	0.25164063868316033	0.39852452556067586	0.455516288748672	0.06292972074220216	2	0.42610147638948714	0.029622363736370762	0.7752954677071695	0.04852531967913134	0.08914380277833692	0.10303654336820366	0.4698604324451704	0.020355930935649465	0									0
x0874_x1093	x0874	x1093	4404	0.0	10	9	9	4	0.4444444444444444	9	1.0	9	1.0	5	0	2	1	2	1.5555555555555556	2.0	0.5270462766947299	1.0	2.0	0.8277232351566153	0.8666666666666667	0.1929539052980702	0.5	1.0	0.8277232351566153	0.8666666666666667	0.1929539052980702	0.5	1.0	2.5732923399014904	2.612767306898951	0.9536656472555711	1.5975271515689486	3.9541297399048494	1.6821976399681042	1.5292228855269083	0.6486596861712968	1.0510047049795714	2.601401144674243	0.6378059006610842	0.12070318258512058	0.8216648105944001	0.04215590687926154	0.2663502950897465	0.06617143299953768	0.6166913101118102	0.06918569861305779	0	0.5672477220455582	0.13504783892969163	0.7948754353791005	0.05193673051237731	0.24402625551379512	0.07770729330299737	0.5874932256269021	0.06964898557326157	0	0.5672477220455582	0.13504783892969163	0.7948754353791005	0.05193673051237731	0.24402625551379512	0.07770729330299737	0.5874932256269021	0.06964898557326157	0	0.6208201335748784	0.13495925052762323	0.8137509802935922	0.030036252428690787	0.3041129908469239	0.025040233375323333	0.6141224190672592	0.06917228902038658	0
x0874_x1093	x0874	x1093	4404	20.0	10	9	9	0	0.0	9	1.0	9	1.0	9	0	2	6	1	6.222222222222222	6.0	3.073181485764296	2.0	11.0	0.5544713301001286	0.4782608695652174	0.16853868121457674	0.3181818181818182	0.8333333333333334	0.5544713301001286	0.4782608695652174	0.16853868121457674	0.3181818181818182	0.8333333333333334	1.9732124249165857	2.0249886419434557	0.6590900484183934	0.3484982065950986	2.6491179664182556	1.249811544912601	1.3176871184409689	0.41815483876193277	0.22927513591782803	1.80212106559065	0.6544868285134344	0.11432090634762374	0.7704242207619536	0.0744937546554435	0.29523023555107936	0.06578164069925785	0.5452488222693382	0.09999940783429495	0	0.45486616871591806	0.08781850039372464	0.7727114884083345	0.02830756694277158	0.20096464073389306	0.10005573265038882	0.5270080788564092	0.06803054037026296	0	0.45486616871591806	0.08781850039372464	0.7727114884083345	0.02830756694277158	0.20096464073389306	0.10005573265038882	0.5270080788564092	0.06803054037026296	0									0
x0874_x1093	x0874	x1093	4404	50.0	10	9	9	0	0.0	9	1.0	9	1.0	9	0	6	2	1	10.555555555555555	7.0	8.202303199576187	3.0	26.0	0.4850075320762558	0.52	0.1870587343911482	0.2028985507246377	0.75	0.4850075320762558	0.52	0.1870587343911482	0.2028985507246377	0.75	1.3890844124791186	1.1774909766108612	1.28139833068546	0.342493795564242	4.098294523335285	0.9389621456711147	0.774665116191356	0.8602266394857394	0.22532486550279077	2.696246396931109	0.6630264794343276	0.13991855825566912	0.7532020329511803	0.09620630511041235	0.26168750942388963	0.09766435856983378	0.4866763050697186	0.1081829052005676	0	0.4284160959647161	0.09675182974000025	0.7670206315713064	0.038795232995570285	0.19586657622359122	0.1471693335686782	0.514405163700626	0.07480376469852253	0	0.4284160959647161	0.09675182974000025	0.7670206315713064	0.038795232995570285	0.19586657622359122	0.1471693335686782	0.514405163700626	0.07480376469852253	0									0
x0874_x1093	x0874	x1093	4404	100.0	10	10	10	0	0.0	8	0.8	6	0.75	10	0	9	1	0	11.1	7.5	10.289692793168209	4.0	38.0	0.4923818975165399	0.46499999999999997	0.12135517654436732	0.30434782608695654	0.6666666666666666	0.36083756215733775	0.42954545454545456	0.26223350582388816	0.0	0.6666666666666666	0.5752573160110891	0.20892426261322386	0.7122398319353122	0.03162277660168413	1.9621684433299795	0.39000844683258884	0.1374501727718578	0.4873722230135171	0.020804458290581664	1.3818087629084363	0.6513236867461929	0.1307516344008457	0.703579039074765	0.09744041448693509	0.2716218956130715	0.05411160692796867	0.4280322031041205	0.09877053766482319	0	0.5608368109538311	0.28359065338597617	0.7808849738050305	0.08833252479328743	0.35075128026573926	0.4043483477380355	0.5475046977841869	0.15733783289890155	3	0.38208725378429803	0.041879607096729624	0.762897843271225	0.04445994919890576	0.09236487126231692	0.08963115140930676	0.4723728491861139	0.0230573612241221	0									0
x0874_x1093	x0874	x1093	4404	200.0	10	10	10	0	0.0	9	0.9	6	0.6666666666666666	10	0	6	4	0	11.4	6.5	11.276327219248099	5.0	40.0	0.41641309306246194	0.45227272727272727	0.10216612059874058	0.2463768115942029	0.5333333333333333	0.3422429200844348	0.41944444444444445	0.1835327479650961	0.0	0.5333333333333333	1.3681148978563715	1.730521147523296	0.8652157895663626	0.019416487838947175	2.1824614544133425	0.8922450240498768	1.092807237673912	0.5606504318379469	0.013673582985174067	1.4358299042193043	0.700852233317063	0.11686784735676711	0.7367516021152799	0.09588424884523897	0.34275916068961465	0.04367378086932485	0.4786213662615559	0.12361730781074537	2	0.6251656799710115	0.25398769481456046	0.7950089508426895	0.09252504794556703	0.3676131762730016	0.4098651843338639	0.49919185019629886	0.20891974116214312	2	0.45652984552163717	0.09071659265137225	0.7684672456467627	0.05261269270960959	0.09817682862623758	0.12361636737839977	0.45004436822969585	0.024870621736231262	0									0
